"subjID","cond1","cond2","infoType","choice","outAbs","outRel","out_c_abs","out_c_rel"
59,4,4,1,1,-0.1,0,-0.1,0
59,4,4,1,2,0,1,-0.1,0
59,2,2,1,2,0.1,1,0,0
59,2,2,1,2,0.1,1,0,0
59,3,3,0,2,-1,0,-1,0
59,1,1,0,2,0,0,0,0
59,4,4,1,1,-0.1,0,0,1
59,3,3,0,2,0,1,-1,0
59,4,4,1,2,0,1,0,1
59,1,1,0,2,1,1,1,1
59,2,2,1,2,0,0,0.1,1
59,3,3,0,2,0,1,0,1
59,3,3,0,2,0,1,-1,0
59,2,2,1,2,0.1,1,0,0
59,1,1,0,2,1,1,0,0
59,1,1,0,2,1,1,0,0
59,4,4,1,2,0,1,-0.1,0
59,3,3,0,2,0,1,-1,0
59,4,4,1,2,-0.1,0,-0.1,0
59,1,1,0,2,1,1,1,1
59,3,3,0,2,0,1,0,1
59,1,1,0,2,1,1,0,0
59,1,1,0,2,0,0,0,0
59,1,1,0,2,1,1,0,0
59,4,4,1,2,0,1,-0.1,0
59,3,3,0,2,-1,0,-1,0
59,2,2,1,2,0.1,1,0,0
59,2,2,1,2,0.1,1,0.1,1
59,2,2,1,2,0,0,0,0
59,4,4,1,2,0,1,0,1
59,2,2,1,2,0.1,1,0,0
59,3,3,0,2,0,1,-1,0
59,4,4,1,2,0,1,-0.1,0
59,3,3,0,2,0,1,-1,0
59,1,1,0,2,0,0,1,1
59,1,1,0,1,0,0,1,1
59,3,3,0,2,0,1,-1,0
59,4,4,1,2,0,1,0,1
59,2,2,1,2,0.1,1,0.1,1
59,2,2,1,2,0,0,0,0
59,1,1,0,1,0,0,1,1
59,1,1,0,1,0,0,1,1
59,2,2,1,2,0.1,1,0,0
59,4,4,1,2,-0.1,0,-0.1,0
59,4,4,1,1,-0.1,0,0,1
59,3,3,0,2,0,1,0,1
59,2,2,1,2,0.1,1,0,0
59,3,3,0,1,-1,0,-1,0
59,1,1,0,1,0,0,1,1
59,4,4,1,2,0,1,-0.1,0
59,2,2,1,2,0.1,1,0,0
59,2,2,1,2,0.1,1,0.1,1
59,1,1,0,2,1,1,0,0
59,2,2,1,2,0,0,0,0
59,4,4,1,2,0,1,0,1
59,1,1,0,2,0,0,0,0
59,3,3,0,1,-1,0,0,1
59,4,4,1,2,-0.1,0,-0.1,0
59,2,2,1,2,0.1,1,0,0
59,3,3,0,2,-1,0,-1,0
59,3,3,0,2,0,1,-1,0
59,3,3,0,1,0,1,0,1
59,4,4,1,2,0,1,-0.1,0
59,1,1,0,2,1,1,1,1
59,3,3,0,1,-1,0,0,1
59,1,1,0,2,1,1,0,0
59,4,4,1,2,0,1,-0.1,0
59,2,2,1,2,0.1,1,0,0
59,4,4,1,2,-0.1,0,-0.1,0
59,4,4,1,1,-0.1,0,0,1
59,3,3,0,2,0,1,0,1
59,4,4,1,2,0,1,0,1
59,1,1,0,2,1,1,1,1
59,1,1,0,2,0,0,0,0
59,2,2,1,2,0.1,1,0,0
59,1,1,0,2,1,1,0,0
59,2,2,1,2,0.1,1,0,0
59,3,3,0,2,0,1,-1,0
59,3,3,0,2,-1,0,-1,0
59,2,2,1,2,0,0,0.1,1
59,6,2,0,1,0.1,1,0.1,1
59,6,2,0,1,0,0,0.1,1
59,6,2,0,2,0.1,1,0,0
59,7,3,1,2,-1,0,-1,0
59,8,4,0,1,-0.1,0,-0.1,0
59,5,1,1,1,1,1,1,1
59,6,2,0,2,0,0,0,0
59,5,1,1,1,0,0,1,1
59,5,1,1,1,0,0,1,1
59,8,4,0,2,0,1,0,1
59,7,3,1,2,0,1,-1,0
59,7,3,1,2,0,1,0,1
59,8,4,0,2,0,1,-0.1,0
59,7,3,1,2,0,1,-1,0
59,8,4,0,2,0,1,-0.1,0
59,5,1,1,1,0,0,0,0
59,8,4,0,2,0,1,-0.1,0
59,7,3,1,1,-1,0,0,1
59,5,1,1,1,0,0,0,0
59,8,4,0,2,0,1,-0.1,0
59,7,3,1,1,-1,0,0,1
59,8,4,0,2,-0.1,0,-0.1,0
59,5,1,1,2,1,1,0,0
59,6,2,0,2,0.1,1,0,0
59,7,3,1,1,0,1,0,1
59,5,1,1,2,1,1,0,0
59,8,4,0,2,0,1,0,1
59,6,2,0,2,0,0,0,0
59,6,2,0,2,0.1,1,0,0
59,5,1,1,2,1,1,1,1
59,7,3,1,1,-1,0,-1,0
59,6,2,0,2,0.1,1,0.1,1
59,5,1,1,2,0,0,0,0
59,5,1,1,2,1,1,0,0
59,5,1,1,2,1,1,0,0
59,7,3,1,2,0,1,0,1
59,8,4,0,2,0,1,-0.1,0
59,8,4,0,2,0,1,-0.1,0
59,6,2,0,2,0.1,1,0,0
59,8,4,0,2,0,1,-0.1,0
59,6,2,0,2,0,0,0,0
59,7,3,1,1,-1,0,0,1
59,7,3,1,1,-1,0,0,1
59,5,1,1,2,1,1,1,1
59,6,2,0,2,0.1,1,0.1,1
59,7,3,1,2,-1,0,-1,0
59,8,4,0,2,-0.1,0,0,1
59,6,2,0,2,0.1,1,0,0
59,6,2,0,2,0,0,0,0
59,8,4,0,2,0,1,-0.1,0
59,7,3,1,2,0,1,0,1
59,5,1,1,2,1,1,0,0
59,8,4,0,2,0,1,-0.1,0
59,7,3,1,2,0,1,-1,0
59,5,1,1,2,1,1,1,1
59,8,4,0,2,-0.1,0,-0.1,0
59,6,2,0,2,0.1,1,0,0
59,5,1,1,2,1,1,0,0
59,7,3,1,2,0,1,-1,0
59,8,4,0,2,0,1,0,1
59,5,1,1,2,0,0,0,0
59,7,3,1,2,-1,0,-1,0
59,6,2,0,2,0.1,1,0,0
