"subjID","cond1","cond2","infoType","choice","outAbs","outRel","out_c_abs","out_c_rel"
72,3,3,1,2,0,1,0,1
72,3,3,1,2,0,1,-1,0
72,4,4,0,1,0,1,0,1
72,6,2,1,1,0,0,0,0
72,5,1,0,2,1,1,0,0
72,7,3,0,1,-1,0,0,1
72,8,4,1,1,-0.1,0,-0.1,0
72,7,3,0,2,-1,0,-1,0
72,8,4,1,2,0,1,-0.1,0
72,5,1,0,2,0,0,1,1
72,8,4,1,2,0,1,0,1
72,6,2,1,2,0.1,1,0,0
72,5,1,0,1,0,0,1,1
72,6,2,1,2,0.1,1,0,0
72,8,4,1,1,-0.1,0,0,1
72,7,3,0,2,0,1,-1,0
72,5,1,0,1,0,0,1,1
72,7,3,0,2,0,1,0,1
72,6,2,1,2,0.1,1,0.1,1
72,6,2,1,2,0.1,1,0.1,1
72,7,3,0,2,0,1,-1,0
72,6,2,1,2,0,0,0,0
72,8,4,1,1,-0.1,0,-0.1,0
72,7,3,0,2,0,1,0,1
72,5,1,0,2,1,1,1,1
72,6,2,1,2,0.1,1,0,0
72,8,4,1,1,0,1,0,1
72,7,3,0,2,0,1,-1,0
72,5,1,0,2,0,0,0,0
72,6,2,1,2,0.1,1,0,0
72,8,4,1,1,-0.1,0,0,1
72,7,3,0,2,-1,0,-1,0
72,5,1,0,1,0,0,1,1
72,5,1,0,2,1,1,0,0
72,8,4,1,1,-0.1,0,0,1
72,8,4,1,1,-0.1,0,0,1
72,7,3,0,2,0,1,0,1
72,8,4,1,2,0,1,-0.1,0
72,7,3,0,2,0,1,-1,0
72,8,4,1,2,0,1,-0.1,0
72,6,2,1,2,0.1,1,0,0
72,5,1,0,1,0,0,1,1
72,5,1,0,2,1,1,0,0
72,6,2,1,2,0.1,1,0,0
72,6,2,1,1,0,0,0,0
72,5,1,0,2,1,1,0,0
72,8,4,1,2,-0.1,0,0,1
72,6,2,1,2,0.1,1,0.1,1
72,5,1,0,1,0,0,0,0
72,7,3,0,2,0,1,-1,0
72,7,3,0,2,-1,0,-1,0
72,6,2,1,2,0.1,1,0,0
72,8,4,1,1,-0.1,0,0,1
72,7,3,0,2,0,1,-1,0
72,7,3,0,2,-1,0,-1,0
72,6,2,1,2,0.1,1,0,0
72,6,2,1,2,0.1,1,0,0
72,6,2,1,2,0,0,0.1,1
72,5,1,0,2,1,1,0,0
72,8,4,1,2,0,1,-0.1,0
72,5,1,0,2,0,0,0,0
72,5,1,0,2,1,1,0,0
72,8,4,1,2,-0.1,0,0,1
72,7,3,0,2,0,1,0,1
72,5,1,0,2,1,1,1,1
72,7,3,0,2,0,1,-1,0
72,8,4,1,2,0,1,-0.1,0
72,5,1,0,2,1,1,1,1
72,6,2,1,2,0.1,1,0.1,1
72,7,3,0,2,0,1,-1,0
72,5,1,0,2,1,1,0,0
72,6,2,1,2,0,0,0,0
72,6,2,1,2,0.1,1,0,0
72,5,1,0,2,1,1,0,0
72,8,4,1,2,0,1,-0.1,0
72,6,2,1,2,0.1,1,0,0
72,7,3,0,2,0,1,-1,0
72,8,4,1,2,0,1,-0.1,0
72,7,3,0,2,0,1,0,1
72,5,1,0,2,0,0,0,0
72,8,4,1,2,-0.1,0,-0.1,0
72,8,4,1,2,0,1,0,1
72,7,3,0,2,-1,0,-1,0
