"subjID","cond1","cond2","infoType","choice","outAbs","outRel","out_c_abs","out_c_rel"
121,6,2,0,2,0.1,1,0,0
121,5,1,1,1,0,0,1,1
121,7,3,1,2,0,1,-1,0
121,7,3,1,2,0,1,-1,0
121,5,1,1,1,0,0,1,1
121,5,1,1,1,0,0,0,0
121,6,2,0,2,0.1,1,0,0
121,6,2,0,2,0.1,1,0,0
121,8,4,0,2,0,1,-0.1,0
121,5,1,1,1,1,1,1,1
121,8,4,0,2,0,1,-0.1,0
121,8,4,0,2,-0.1,0,-0.1,0
121,5,1,1,1,1,1,1,1
121,5,1,1,1,0,0,1,1
121,6,2,0,2,0,0,0,0
121,5,1,1,1,0,0,1,1
121,8,4,0,2,-0.1,0,-0.1,0
121,6,2,0,2,0.1,1,0.1,1
121,7,3,1,2,-1,0,-1,0
121,8,4,0,2,0,1,-0.1,0
121,7,3,1,1,0,1,0,1
121,8,4,0,2,0,1,0,1
121,7,3,1,1,-1,0,0,1
121,8,4,0,2,0,1,-0.1,0
121,6,2,0,2,0.1,1,0,0
121,5,1,1,1,0,0,0,0
121,6,2,0,2,0.1,1,0,0
121,7,3,1,2,0,1,-1,0
121,6,2,0,2,0,0,0,0
121,7,3,1,1,-1,0,-1,0
121,8,4,0,2,0,1,0,1
121,5,1,1,1,1,1,1,1
121,5,1,1,1,0,0,0,0
121,8,4,0,2,0,1,-0.1,0
121,7,3,1,2,0,1,-1,0
121,5,1,1,1,0,0,1,1
121,8,4,0,2,0,1,-0.1,0
121,5,1,1,1,0,0,1,1
121,6,2,0,2,0.1,1,0.1,1
121,8,4,0,2,-0.1,0,-0.1,0
121,7,3,1,2,0,1,-1,0
121,6,2,0,2,0.1,1,0,0
121,7,3,1,1,0,1,0,1
121,6,2,0,2,0.1,1,0,0
121,6,2,0,2,0.1,1,0,0
121,8,4,0,2,0,1,-0.1,0
121,7,3,1,1,-1,0,-1,0
121,8,4,0,2,-0.1,0,-0.1,0
121,5,1,1,1,0,0,0,0
121,6,2,0,2,0.1,1,0,0
121,5,1,1,1,0,0,1,1
121,6,2,0,2,0.1,1,0,0
121,8,4,0,2,0,1,-0.1,0
121,7,3,1,2,0,1,-1,0
121,6,2,0,2,0,0,0.1,1
121,7,3,1,1,-1,0,0,1
121,5,1,1,1,1,1,1,1
121,7,3,1,2,0,1,0,1
121,5,1,1,1,0,0,1,1
121,8,4,0,2,0,1,0,1
