"subjID","cond1","cond2","infoType","choice","outAbs","outRel","out_c_abs","out_c_rel"
55,8,4,0,2,0,1,-0.1,0
55,8,4,0,2,0,1,0,1
55,8,4,0,2,-0.1,0,-0.1,0
55,5,1,1,2,1,1,0,0
55,5,1,1,2,0,0,0,0
55,5,1,1,2,1,1,1,1
55,6,2,0,1,0,0,0.1,1
55,6,2,0,2,0,0,0,0
55,5,1,1,2,0,0,0,0
55,5,1,1,2,1,1,0,0
55,7,3,1,2,-1,0,-1,0
55,8,4,0,2,0,1,0,1
55,7,3,1,1,-1,0,0,1
55,6,2,0,2,0.1,1,0,0
55,7,3,1,1,0,1,0,1
55,6,2,0,2,0.1,1,0.1,1
55,5,1,1,2,1,1,0,0
55,8,4,0,2,0,1,-0.1,0
55,8,4,0,2,0,1,-0.1,0
55,8,4,0,2,-0.1,0,-0.1,0
55,7,3,1,2,0,1,-1,0
55,6,2,0,2,0.1,1,0,0
55,5,1,1,2,1,1,1,1
55,5,1,1,2,1,1,0,0
55,5,1,1,2,0,0,0,0
55,6,2,0,2,0.1,1,0,0
55,5,1,1,2,1,1,1,1
55,8,4,0,2,0,1,-0.1,0
55,5,1,1,2,1,1,0,0
55,7,3,1,2,0,1,-1,0
55,6,2,0,2,0,0,0.1,1
55,6,2,0,2,0.1,1,0,0
55,8,4,0,2,0,1,0,1
55,7,3,1,2,0,1,0,1
55,7,3,1,2,0,1,-1,0
55,8,4,0,2,-0.1,0,-0.1,0
55,8,4,0,2,0,1,-0.1,0
55,6,2,0,2,0.1,1,0,0
55,7,3,1,1,-1,0,-1,0
55,6,2,0,2,0,0,0.1,1
55,8,4,0,2,-0.1,0,-0.1,0
55,8,4,0,2,0,1,0,1
55,8,4,0,2,0,1,-0.1,0
55,5,1,1,2,1,1,1,1
55,6,2,0,2,0.1,1,0,0
55,5,1,1,2,0,0,0,0
55,6,2,0,2,0.1,1,0,0
55,6,2,0,2,0.1,1,0,0
55,5,1,1,2,1,1,0,0
55,7,3,1,2,0,1,0,1
55,7,3,1,2,-1,0,-1,0
55,7,3,1,1,-1,0,0,1
55,8,4,0,2,0,1,-0.1,0
55,5,1,1,2,1,1,0,0
55,7,3,1,2,0,1,-1,0
